link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,jammed_int,hist_attack_rate
Boreas-Elysium,345,0.10749,0,Boreas,Elysium,10.75,medium,0,0,0.08933002481389578
Aegis-Boreas,82,0.07196,0,Aegis,Boreas,7.2,low,0,0,0.115
Dawn-Elysium,425,0.19241,0,Dawn,Elysium,19.24,medium,0,0,0.07637231503579953
Aegis-Boreas,368,0.01521,0,Aegis,Boreas,1.52,very_low,0,0,0.115
Boreas-Dawn,256,0.03978,0,Boreas,Dawn,3.98,very_low,0,0,0.0761904761904762
Caelum-Dawn,92,0.04058,0,Caelum,Dawn,4.06,very_low,0,0,0.06666666666666667
Boreas-Fenix,446,0.03194,0,Boreas,Fenix,3.19,very_low,0,0,0.10353535353535354
Boreas-Dawn,197,0.06836,0,Boreas,Dawn,6.84,low,0,0,0.0761904761904762
Dawn-Elysium,370,0.01756,0,Dawn,Elysium,1.76,very_low,0,0,0.07637231503579953
Elysium-Fenix,386,0.14214,0,Elysium,Fenix,14.21,medium,0,0,0.06666666666666667
Aegis-Elysium,444,0.13725,0,Aegis,Elysium,13.73,medium,0,0,0.06801007556675064
Caelum-Elysium,182,0.01519,0,Caelum,Elysium,1.52,very_low,0,0,0.08208955223880597
Caelum-Dawn,421,0.13998,0,Caelum,Dawn,14.0,medium,0,0,0.06666666666666667
Aegis-Boreas,221,0.05687,0,Aegis,Boreas,5.69,low,0,0,0.115
Caelum-Dawn,134,0.01588,0,Caelum,Dawn,1.59,very_low,0,0,0.06666666666666667
Boreas-Elysium,122,0.06732,0,Boreas,Elysium,6.73,low,0,0,0.08933002481389578
Aegis-Boreas,19,0.02988,0,Aegis,Boreas,2.99,very_low,0,0,0.115
Caelum-Elysium,203,0.05467,0,Caelum,Elysium,5.47,low,0,0,0.08208955223880597
Boreas-Fenix,230,0.10207,0,Boreas,Fenix,10.21,medium,0,0,0.10353535353535354
Aegis-Elysium,319,0.03506,1,Aegis,Elysium,3.51,very_low,0,1,0.06801007556675064
Boreas-Dawn,463,0.02919,0,Boreas,Dawn,2.92,very_low,0,0,0.0761904761904762
Boreas-Dawn,308,0.29648,1,Boreas,Dawn,29.65,high,1,1,0.0761904761904762
Boreas-Dawn,47,0.02489,0,Boreas,Dawn,2.49,very_low,0,0,0.0761904761904762
Aegis-Dawn,169,0.20769,0,Aegis,Dawn,20.77,high,1,0,0.08607594936708861
Caelum-Fenix,6,0.03042,0,Caelum,Fenix,3.04,very_low,0,0,0.07960199004975124
Dawn-Elysium,346,0.03204,0,Dawn,Elysium,3.2,very_low,0,0,0.07637231503579953
Caelum-Elysium,42,0.09079,1,Caelum,Elysium,9.08,low,0,1,0.08208955223880597
Aegis-Elysium,471,0.00858,0,Aegis,Elysium,0.86,very_low,0,0,0.06801007556675064
Aegis-Boreas,407,0.00892,0,Aegis,Boreas,0.89,very_low,0,0,0.115
Boreas-Dawn,107,0.11925,0,Boreas,Dawn,11.92,medium,0,0,0.0761904761904762
Boreas-Elysium,139,0.04997,0,Boreas,Elysium,5.0,very_low,0,0,0.08933002481389578
Aegis-Dawn,223,0.08797,0,Aegis,Dawn,8.8,low,0,0,0.08607594936708861
Elysium-Fenix,205,0.03857,0,Elysium,Fenix,3.86,very_low,0,0,0.06666666666666667
Caelum-Fenix,293,0.01364,0,Caelum,Fenix,1.36,very_low,0,0,0.07960199004975124
Aegis-Boreas,128,0.14803,1,Aegis,Boreas,14.8,medium,0,1,0.115
Boreas-Elysium,73,0.03931,0,Boreas,Elysium,3.93,very_low,0,0,0.08933002481389578
Dawn-Fenix,69,0.13602,0,Dawn,Fenix,13.6,medium,0,0,0.07512953367875648
Aegis-Boreas,161,0.09087,0,Aegis,Boreas,9.09,low,0,0,0.115
Dawn-Elysium,84,0.1402,0,Dawn,Elysium,14.02,medium,0,0,0.07637231503579953
Caelum-Elysium,464,0.09631,0,Caelum,Elysium,9.63,low,0,0,0.08208955223880597
Dawn-Elysium,136,0.01358,0,Dawn,Elysium,1.36,very_low,0,0,0.07637231503579953
Aegis-Dawn,77,0.01651,0,Aegis,Dawn,1.65,very_low,0,0,0.08607594936708861
Aegis-Boreas,268,0.07012,0,Aegis,Boreas,7.01,low,0,0,0.115
Elysium-Fenix,230,0.17241,0,Elysium,Fenix,17.24,medium,0,0,0.06666666666666667
Dawn-Elysium,101,0.16272,0,Dawn,Elysium,16.27,medium,0,0,0.07637231503579953
Caelum-Elysium,212,0.01951,0,Caelum,Elysium,1.95,very_low,0,0,0.08208955223880597
Aegis-Elysium,199,0.13717,0,Aegis,Elysium,13.72,medium,0,0,0.06801007556675064
Dawn-Elysium,270,0.22175,0,Dawn,Elysium,22.18,high,1,0,0.07637231503579953
Aegis-Boreas,217,0.19454,0,Aegis,Boreas,19.45,medium,0,0,0.115
Caelum-Fenix,359,0.10806,0,Caelum,Fenix,10.81,medium,0,0,0.07960199004975124
Dawn-Elysium,46,0.03062,0,Dawn,Elysium,3.06,very_low,0,0,0.07637231503579953
Boreas-Fenix,334,0.12867,0,Boreas,Fenix,12.87,medium,0,0,0.10353535353535354
Caelum-Fenix,475,0.35498,0,Caelum,Fenix,35.5,very_high,1,0,0.07960199004975124
Caelum-Elysium,249,0.00178,0,Caelum,Elysium,0.18,very_low,0,0,0.08208955223880597
Boreas-Elysium,90,0.12743,0,Boreas,Elysium,12.74,medium,0,0,0.08933002481389578
Dawn-Elysium,445,0.03083,0,Dawn,Elysium,3.08,very_low,0,0,0.07637231503579953
Caelum-Elysium,309,0.08916,0,Caelum,Elysium,8.92,low,0,0,0.08208955223880597
Dawn-Elysium,73,0.12546,0,Dawn,Elysium,12.55,medium,0,0,0.07637231503579953
Dawn-Fenix,327,0.2136,0,Dawn,Fenix,21.36,high,1,0,0.07512953367875648
Dawn-Fenix,469,0.03113,0,Dawn,Fenix,3.11,very_low,0,0,0.07512953367875648
Dawn-Fenix,217,0.08956,0,Dawn,Fenix,8.96,low,0,0,0.07512953367875648
Aegis-Dawn,48,0.00405,0,Aegis,Dawn,0.4,very_low,0,0,0.08607594936708861
Caelum-Fenix,104,0.02183,0,Caelum,Fenix,2.18,very_low,0,0,0.07960199004975124
Caelum-Dawn,347,0.16987,0,Caelum,Dawn,16.99,medium,0,0,0.06666666666666667
Caelum-Dawn,402,0.04259,0,Caelum,Dawn,4.26,very_low,0,0,0.06666666666666667
Boreas-Fenix,468,0.2578,0,Boreas,Fenix,25.78,high,1,0,0.10353535353535354
Boreas-Elysium,481,0.02506,0,Boreas,Elysium,2.51,very_low,0,0,0.08933002481389578
Boreas-Fenix,252,0.11268,0,Boreas,Fenix,11.27,medium,0,0,0.10353535353535354
Boreas-Dawn,320,0.11622,0,Boreas,Dawn,11.62,medium,0,0,0.0761904761904762
Caelum-Fenix,320,0.11551,0,Caelum,Fenix,11.55,medium,0,0,0.07960199004975124
Boreas-Fenix,290,0.00757,0,Boreas,Fenix,0.76,very_low,0,0,0.10353535353535354
Caelum-Fenix,415,0.10729,0,Caelum,Fenix,10.73,medium,0,0,0.07960199004975124
Aegis-Dawn,437,0.12522,0,Aegis,Dawn,12.52,medium,0,0,0.08607594936708861
Dawn-Elysium,291,0.08238,0,Dawn,Elysium,8.24,low,0,0,0.07637231503579953
Dawn-Elysium,426,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Caelum-Dawn,240,0.08519,0,Caelum,Dawn,8.52,low,0,0,0.06666666666666667
Caelum-Dawn,269,0.00522,0,Caelum,Dawn,0.52,very_low,0,0,0.06666666666666667
Dawn-Elysium,0,0.22455,0,Dawn,Elysium,22.46,high,1,0,0.07637231503579953
Aegis-Boreas,497,0.02825,0,Aegis,Boreas,2.82,very_low,0,0,0.115
Boreas-Dawn,67,0.00282,0,Boreas,Dawn,0.28,very_low,0,0,0.0761904761904762
Aegis-Dawn,419,0.08329,0,Aegis,Dawn,8.33,low,0,0,0.08607594936708861
Dawn-Elysium,40,0.05966,0,Dawn,Elysium,5.97,low,0,0,0.07637231503579953
Aegis-Elysium,449,0.12176,1,Aegis,Elysium,12.18,medium,0,1,0.06801007556675064
Elysium-Fenix,102,0.19847,0,Elysium,Fenix,19.85,medium,0,0,0.06666666666666667
Caelum-Elysium,194,0.19993,0,Caelum,Elysium,19.99,medium,0,0,0.08208955223880597
Aegis-Dawn,184,0.24921,0,Aegis,Dawn,24.92,high,1,0,0.08607594936708861
Dawn-Elysium,351,0.00797,0,Dawn,Elysium,0.8,very_low,0,0,0.07637231503579953
Caelum-Elysium,258,0.05907,0,Caelum,Elysium,5.91,low,0,0,0.08208955223880597
Caelum-Fenix,369,0.04423,0,Caelum,Fenix,4.42,very_low,0,0,0.07960199004975124
Dawn-Fenix,303,0.0027,0,Dawn,Fenix,0.27,very_low,0,0,0.07512953367875648
Aegis-Boreas,81,0.05303,0,Aegis,Boreas,5.3,low,0,0,0.115
Caelum-Dawn,383,0.0834330688935281,0,Caelum,Dawn,8.34,low,0,0,0.06666666666666667
Boreas-Fenix,358,0.0495,0,Boreas,Fenix,4.95,very_low,0,0,0.10353535353535354
Dawn-Fenix,124,0.14838,0,Dawn,Fenix,14.84,medium,0,0,0.07512953367875648
Aegis-Boreas,450,0.02411,0,Aegis,Boreas,2.41,very_low,0,0,0.115
Boreas-Elysium,201,0.14978,1,Boreas,Elysium,14.98,medium,0,1,0.08933002481389578
Caelum-Dawn,4,0.05627,0,Caelum,Dawn,5.63,low,0,0,0.06666666666666667
Dawn-Elysium,102,0.01386,0,Dawn,Elysium,1.39,very_low,0,0,0.07637231503579953
Aegis-Elysium,359,0.08043,0,Aegis,Elysium,8.04,low,0,0,0.06801007556675064
Caelum-Fenix,114,0.00911,0,Caelum,Fenix,0.91,very_low,0,0,0.07960199004975124
Boreas-Dawn,487,0.00378,1,Boreas,Dawn,0.38,very_low,0,1,0.0761904761904762
Aegis-Dawn,309,0.10524,0,Aegis,Dawn,10.52,medium,0,0,0.08607594936708861
Dawn-Elysium,91,0.10328,0,Dawn,Elysium,10.33,medium,0,0,0.07637231503579953
Dawn-Fenix,409,0.03775,0,Dawn,Fenix,3.78,very_low,0,0,0.07512953367875648
Caelum-Elysium,402,0.04113,0,Caelum,Elysium,4.11,very_low,0,0,0.08208955223880597
Caelum-Fenix,169,0.13555,0,Caelum,Fenix,13.56,medium,0,0,0.07960199004975124
Caelum-Dawn,224,0.07589,0,Caelum,Dawn,7.59,low,0,0,0.06666666666666667
Dawn-Elysium,90,0.0395,1,Dawn,Elysium,3.95,very_low,0,1,0.07637231503579953
Caelum-Fenix,46,0.07618,0,Caelum,Fenix,7.62,low,0,0,0.07960199004975124
Aegis-Dawn,493,0.0746,0,Aegis,Dawn,7.46,low,0,0,0.08607594936708861
Aegis-Elysium,418,0.15338,0,Aegis,Elysium,15.34,medium,0,0,0.06801007556675064
Dawn-Fenix,160,0.11552,0,Dawn,Fenix,11.55,medium,0,0,0.07512953367875648
Caelum-Elysium,234,0.11149,0,Caelum,Elysium,11.15,medium,0,0,0.08208955223880597
Aegis-Dawn,384,0.06487,0,Aegis,Dawn,6.49,low,0,0,0.08607594936708861
Aegis-Elysium,380,0.00415,0,Aegis,Elysium,0.42,very_low,0,0,0.06801007556675064
Aegis-Boreas,264,0.0427,0,Aegis,Boreas,4.27,very_low,0,0,0.115
Boreas-Elysium,75,0.08054,0,Boreas,Elysium,8.05,low,0,0,0.08933002481389578
Dawn-Fenix,438,0.05411,0,Dawn,Fenix,5.41,low,0,0,0.07512953367875648
Elysium-Fenix,73,0.14665,0,Elysium,Fenix,14.66,medium,0,0,0.06666666666666667
Caelum-Fenix,436,0.18792,0,Caelum,Fenix,18.79,medium,0,0,0.07960199004975124
Boreas-Fenix,158,0.00451,0,Boreas,Fenix,0.45,very_low,0,0,0.10353535353535354
Boreas-Fenix,184,0.00356,0,Boreas,Fenix,0.36,very_low,0,0,0.10353535353535354
Boreas-Fenix,447,0.13799,1,Boreas,Fenix,13.8,medium,0,1,0.10353535353535354
Caelum-Fenix,408,0.17806,0,Caelum,Fenix,17.81,medium,0,0,0.07960199004975124
Aegis-Boreas,79,0.09955,0,Aegis,Boreas,9.96,low,0,0,0.115
Boreas-Elysium,24,0.03052,1,Boreas,Elysium,3.05,very_low,0,1,0.08933002481389578
Dawn-Fenix,483,0.0833,0,Dawn,Fenix,8.33,low,0,0,0.07512953367875648
Caelum-Dawn,77,0.05794,0,Caelum,Dawn,5.79,low,0,0,0.06666666666666667
Boreas-Dawn,444,0.20365,0,Boreas,Dawn,20.36,high,1,0,0.0761904761904762
Boreas-Dawn,361,0.19895,0,Boreas,Dawn,19.9,medium,0,0,0.0761904761904762
Boreas-Elysium,295,0.07575,0,Boreas,Elysium,7.58,low,0,0,0.08933002481389578
Aegis-Dawn,416,0.02144,1,Aegis,Dawn,2.14,very_low,0,1,0.08607594936708861
Aegis-Elysium,207,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Caelum-Dawn,89,0.05111,0,Caelum,Dawn,5.11,low,0,0,0.06666666666666667
Dawn-Elysium,13,0.01671,0,Dawn,Elysium,1.67,very_low,0,0,0.07637231503579953
Boreas-Fenix,496,0.23685,0,Boreas,Fenix,23.68,high,1,0,0.10353535353535354
Caelum-Dawn,162,0.09145,0,Caelum,Dawn,9.14,low,0,0,0.06666666666666667
Boreas-Fenix,483,0.09868,0,Boreas,Fenix,9.87,low,0,0,0.10353535353535354
Aegis-Elysium,389,0.03968,0,Aegis,Elysium,3.97,very_low,0,0,0.06801007556675064
Caelum-Fenix,270,0.0776,0,Caelum,Fenix,7.76,low,0,0,0.07960199004975124
Caelum-Elysium,27,0.28455,0,Caelum,Elysium,28.46,high,1,0,0.08208955223880597
Dawn-Fenix,357,0.22496,0,Dawn,Fenix,22.5,high,1,0,0.07512953367875648
Boreas-Fenix,326,0.05986,0,Boreas,Fenix,5.99,low,0,0,0.10353535353535354
Boreas-Elysium,163,0.09526,0,Boreas,Elysium,9.53,low,0,0,0.08933002481389578
Caelum-Dawn,56,0.14279,0,Caelum,Dawn,14.28,medium,0,0,0.06666666666666667
Dawn-Fenix,283,0.00838,0,Dawn,Fenix,0.84,very_low,0,0,0.07512953367875648
Caelum-Dawn,57,0.00289,0,Caelum,Dawn,0.29,very_low,0,0,0.06666666666666667
Dawn-Elysium,105,0.1846,0,Dawn,Elysium,18.46,medium,0,0,0.07637231503579953
Boreas-Fenix,125,0.0834330688935281,0,Boreas,Fenix,8.34,low,0,0,0.10353535353535354
Aegis-Boreas,445,0.06245,0,Aegis,Boreas,6.24,low,0,0,0.115
Caelum-Elysium,338,0.00342,0,Caelum,Elysium,0.34,very_low,0,0,0.08208955223880597
Dawn-Elysium,179,0.00986,0,Dawn,Elysium,0.99,very_low,0,0,0.07637231503579953
Dawn-Fenix,78,0.05506,0,Dawn,Fenix,5.51,low,0,0,0.07512953367875648
Dawn-Elysium,2,0.04993,0,Dawn,Elysium,4.99,very_low,0,0,0.07637231503579953
Caelum-Fenix,410,0.05401,0,Caelum,Fenix,5.4,low,0,0,0.07960199004975124
Caelum-Elysium,139,0.11237,0,Caelum,Elysium,11.24,medium,0,0,0.08208955223880597
Aegis-Elysium,350,0.05325,0,Aegis,Elysium,5.32,low,0,0,0.06801007556675064
Aegis-Boreas,382,0.0623,0,Aegis,Boreas,6.23,low,0,0,0.115
Dawn-Fenix,201,0.10519,1,Dawn,Fenix,10.52,medium,0,1,0.07512953367875648
Boreas-Fenix,175,0.15771,0,Boreas,Fenix,15.77,medium,0,0,0.10353535353535354
Dawn-Fenix,441,0.073,0,Dawn,Fenix,7.3,low,0,0,0.07512953367875648
Elysium-Fenix,71,0.03974,0,Elysium,Fenix,3.97,very_low,0,0,0.06666666666666667
Caelum-Dawn,245,0.06031,0,Caelum,Dawn,6.03,low,0,0,0.06666666666666667
Aegis-Elysium,58,0.06938,0,Aegis,Elysium,6.94,low,0,0,0.06801007556675064
Aegis-Elysium,311,0.20801,0,Aegis,Elysium,20.8,high,1,0,0.06801007556675064
Dawn-Fenix,163,0.08588,0,Dawn,Fenix,8.59,low,0,0,0.07512953367875648
Dawn-Elysium,47,0.02916,0,Dawn,Elysium,2.92,very_low,0,0,0.07637231503579953
Dawn-Elysium,229,0.24667,0,Dawn,Elysium,24.67,high,1,0,0.07637231503579953
Elysium-Fenix,310,0.01129,0,Elysium,Fenix,1.13,very_low,0,0,0.06666666666666667
Caelum-Elysium,293,0.02524,0,Caelum,Elysium,2.52,very_low,0,0,0.08208955223880597
Dawn-Elysium,306,0.07302,0,Dawn,Elysium,7.3,low,0,0,0.07637231503579953
Boreas-Elysium,98,0.00681,1,Boreas,Elysium,0.68,very_low,0,1,0.08933002481389578
Caelum-Dawn,290,0.04777,0,Caelum,Dawn,4.78,very_low,0,0,0.06666666666666667
Boreas-Elysium,370,0.18489,0,Boreas,Elysium,18.49,medium,0,0,0.08933002481389578
Boreas-Fenix,331,0.08673,0,Boreas,Fenix,8.67,low,0,0,0.10353535353535354
Dawn-Fenix,367,0.05497,0,Dawn,Fenix,5.5,low,0,0,0.07512953367875648
Elysium-Fenix,425,0.01649,0,Elysium,Fenix,1.65,very_low,0,0,0.06666666666666667
Boreas-Fenix,7,0.1118,0,Boreas,Fenix,11.18,medium,0,0,0.10353535353535354
Caelum-Dawn,160,0.02645,0,Caelum,Dawn,2.64,very_low,0,0,0.06666666666666667
Elysium-Fenix,387,0.26132,0,Elysium,Fenix,26.13,high,1,0,0.06666666666666667
Boreas-Dawn,53,0.06728,0,Boreas,Dawn,6.73,low,0,0,0.0761904761904762
Boreas-Fenix,110,0.11585,0,Boreas,Fenix,11.58,medium,0,0,0.10353535353535354
Boreas-Elysium,242,0.01596,0,Boreas,Elysium,1.6,very_low,0,0,0.08933002481389578
Dawn-Fenix,170,0.00085,0,Dawn,Fenix,0.08,very_low,0,0,0.07512953367875648
Aegis-Boreas,136,0.05554,0,Aegis,Boreas,5.55,low,0,0,0.115
Caelum-Dawn,117,0.17363,0,Caelum,Dawn,17.36,medium,0,0,0.06666666666666667
Caelum-Elysium,296,0.00358,0,Caelum,Elysium,0.36,very_low,0,0,0.08208955223880597
Elysium-Fenix,495,0.01532,0,Elysium,Fenix,1.53,very_low,0,0,0.06666666666666667
Aegis-Boreas,392,0.03494,0,Aegis,Boreas,3.49,very_low,0,0,0.115
Caelum-Fenix,470,0.01513,0,Caelum,Fenix,1.51,very_low,0,0,0.07960199004975124
Boreas-Fenix,439,0.03574,0,Boreas,Fenix,3.57,very_low,0,0,0.10353535353535354
Boreas-Dawn,280,0.0385,0,Boreas,Dawn,3.85,very_low,0,0,0.0761904761904762
Elysium-Fenix,315,0.33824,0,Elysium,Fenix,33.82,high,1,0,0.06666666666666667
Dawn-Elysium,414,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Aegis-Boreas,338,0.04249,0,Aegis,Boreas,4.25,very_low,0,0,0.115
Aegis-Dawn,467,0.20662,0,Aegis,Dawn,20.66,high,1,0,0.08607594936708861
Boreas-Fenix,67,0.15391,0,Boreas,Fenix,15.39,medium,0,0,0.10353535353535354
Aegis-Elysium,51,0.0337,0,Aegis,Elysium,3.37,very_low,0,0,0.06801007556675064
Dawn-Elysium,44,0.00395,0,Dawn,Elysium,0.4,very_low,0,0,0.07637231503579953
Caelum-Dawn,447,0.05876,0,Caelum,Dawn,5.88,low,0,0,0.06666666666666667
Aegis-Dawn,445,0.01917,0,Aegis,Dawn,1.92,very_low,0,0,0.08607594936708861
Caelum-Fenix,28,0.09363,0,Caelum,Fenix,9.36,low,0,0,0.07960199004975124
Dawn-Fenix,74,0.25614,0,Dawn,Fenix,25.61,high,1,0,0.07512953367875648
Caelum-Fenix,355,0.18344,0,Caelum,Fenix,18.34,medium,0,0,0.07960199004975124
Aegis-Elysium,353,0.16566,0,Aegis,Elysium,16.57,medium,0,0,0.06801007556675064
Elysium-Fenix,427,0.00115,0,Elysium,Fenix,0.12,very_low,0,0,0.06666666666666667
Boreas-Fenix,3,0.01678,0,Boreas,Fenix,1.68,very_low,0,0,0.10353535353535354
Boreas-Dawn,15,0.02769,0,Boreas,Dawn,2.77,very_low,0,0,0.0761904761904762
Boreas-Fenix,295,0.01814,0,Boreas,Fenix,1.81,very_low,0,0,0.10353535353535354
Aegis-Boreas,192,0.16068,0,Aegis,Boreas,16.07,medium,0,0,0.115
Caelum-Elysium,73,0.04453,0,Caelum,Elysium,4.45,very_low,0,0,0.08208955223880597
Caelum-Fenix,253,0.12595,0,Caelum,Fenix,12.6,medium,0,0,0.07960199004975124
Caelum-Elysium,1,0.10978,0,Caelum,Elysium,10.98,medium,0,0,0.08208955223880597
Dawn-Elysium,238,0.42692,0,Dawn,Elysium,42.69,very_high,1,0,0.07637231503579953
Caelum-Fenix,145,0.12229,0,Caelum,Fenix,12.23,medium,0,0,0.07960199004975124
Caelum-Fenix,259,0.04499,0,Caelum,Fenix,4.5,very_low,0,0,0.07960199004975124
Caelum-Elysium,180,0.01824,0,Caelum,Elysium,1.82,very_low,0,0,0.08208955223880597
Caelum-Fenix,461,0.2277,0,Caelum,Fenix,22.77,high,1,0,0.07960199004975124
Dawn-Elysium,250,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Boreas-Dawn,395,0.215,0,Boreas,Dawn,21.5,high,1,0,0.0761904761904762
Aegis-Elysium,53,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Caelum-Elysium,411,0.05566,0,Caelum,Elysium,5.57,low,0,0,0.08208955223880597
Boreas-Dawn,189,0.06583,0,Boreas,Dawn,6.58,low,0,0,0.0761904761904762
Caelum-Fenix,235,0.02724,0,Caelum,Fenix,2.72,very_low,0,0,0.07960199004975124
Caelum-Elysium,222,0.11851,0,Caelum,Elysium,11.85,medium,0,0,0.08208955223880597
Dawn-Elysium,322,0.17484,0,Dawn,Elysium,17.48,medium,0,0,0.07637231503579953
Dawn-Elysium,416,0.15325,0,Dawn,Elysium,15.32,medium,0,0,0.07637231503579953
Boreas-Fenix,235,0.25541,0,Boreas,Fenix,25.54,high,1,0,0.10353535353535354
Dawn-Fenix,63,0.06467,0,Dawn,Fenix,6.47,low,0,0,0.07512953367875648
Aegis-Dawn,380,0.02678,0,Aegis,Dawn,2.68,very_low,0,0,0.08607594936708861
Dawn-Fenix,477,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Boreas-Elysium,41,0.00492,0,Boreas,Elysium,0.49,very_low,0,0,0.08933002481389578
Dawn-Fenix,26,0.11333,0,Dawn,Fenix,11.33,medium,0,0,0.07512953367875648
Caelum-Dawn,384,0.08551,0,Caelum,Dawn,8.55,low,0,0,0.06666666666666667
Boreas-Elysium,237,0.20386,0,Boreas,Elysium,20.39,high,1,0,0.08933002481389578
Dawn-Elysium,388,0.18085,0,Dawn,Elysium,18.08,medium,0,0,0.07637231503579953
Aegis-Dawn,404,0.08923,0,Aegis,Dawn,8.92,low,0,0,0.08607594936708861
Boreas-Dawn,421,0.01009,0,Boreas,Dawn,1.01,very_low,0,0,0.0761904761904762
Dawn-Elysium,212,0.04113,0,Dawn,Elysium,4.11,very_low,0,0,0.07637231503579953
Aegis-Dawn,31,0.04157,0,Aegis,Dawn,4.16,very_low,0,0,0.08607594936708861
Elysium-Fenix,167,0.15408,0,Elysium,Fenix,15.41,medium,0,0,0.06666666666666667
Boreas-Fenix,180,0.01008,0,Boreas,Fenix,1.01,very_low,0,0,0.10353535353535354
Dawn-Elysium,244,0.05628,0,Dawn,Elysium,5.63,low,0,0,0.07637231503579953
Boreas-Elysium,407,0.1421,0,Boreas,Elysium,14.21,medium,0,0,0.08933002481389578
Aegis-Boreas,390,0.07844,0,Aegis,Boreas,7.84,low,0,0,0.115
Aegis-Dawn,46,0.10259,0,Aegis,Dawn,10.26,medium,0,0,0.08607594936708861
Aegis-Boreas,138,0.29006,1,Aegis,Boreas,29.01,high,1,1,0.115
Caelum-Dawn,155,0.16674,0,Caelum,Dawn,16.67,medium,0,0,0.06666666666666667
Caelum-Elysium,170,0.06511,0,Caelum,Elysium,6.51,low,0,0,0.08208955223880597
Dawn-Elysium,428,0.14776,0,Dawn,Elysium,14.78,medium,0,0,0.07637231503579953
Aegis-Elysium,438,0.05157,0,Aegis,Elysium,5.16,low,0,0,0.06801007556675064
Caelum-Elysium,475,0.08146,0,Caelum,Elysium,8.15,low,0,0,0.08208955223880597
Boreas-Fenix,127,0.05677,0,Boreas,Fenix,5.68,low,0,0,0.10353535353535354
Caelum-Dawn,49,0.12618,0,Caelum,Dawn,12.62,medium,0,0,0.06666666666666667
Boreas-Dawn,380,0.0834330688935281,0,Boreas,Dawn,8.34,low,0,0,0.0761904761904762
Boreas-Dawn,461,0.03173,0,Boreas,Dawn,3.17,very_low,0,0,0.0761904761904762
Elysium-Fenix,70,0.03473,0,Elysium,Fenix,3.47,very_low,0,0,0.06666666666666667
Caelum-Fenix,296,0.0767,0,Caelum,Fenix,7.67,low,0,0,0.07960199004975124
Boreas-Fenix,395,0.01901,0,Boreas,Fenix,1.9,very_low,0,0,0.10353535353535354
Caelum-Elysium,24,0.03819,0,Caelum,Elysium,3.82,very_low,0,0,0.08208955223880597
Boreas-Dawn,482,0.05474,0,Boreas,Dawn,5.47,low,0,0,0.0761904761904762
Aegis-Dawn,71,0.10792,0,Aegis,Dawn,10.79,medium,0,0,0.08607594936708861
Boreas-Dawn,462,0.12943,0,Boreas,Dawn,12.94,medium,0,0,0.0761904761904762
Dawn-Fenix,260,0.15067,0,Dawn,Fenix,15.07,medium,0,0,0.07512953367875648
Aegis-Boreas,90,0.09152,0,Aegis,Boreas,9.15,low,0,0,0.115
Boreas-Elysium,112,0.08167,0,Boreas,Elysium,8.17,low,0,0,0.08933002481389578
Dawn-Elysium,23,0.02381,0,Dawn,Elysium,2.38,very_low,0,0,0.07637231503579953
Aegis-Boreas,372,0.1168,0,Aegis,Boreas,11.68,medium,0,0,0.115
Elysium-Fenix,9,0.02594,0,Elysium,Fenix,2.59,very_low,0,0,0.06666666666666667
Aegis-Boreas,317,0.0834330688935281,0,Aegis,Boreas,8.34,low,0,0,0.115
Aegis-Dawn,158,0.10213,1,Aegis,Dawn,10.21,medium,0,1,0.08607594936708861
Aegis-Dawn,116,0.00786,0,Aegis,Dawn,0.79,very_low,0,0,0.08607594936708861
Aegis-Boreas,106,0.03085,0,Aegis,Boreas,3.08,very_low,0,0,0.115
Dawn-Elysium,49,0.12913,0,Dawn,Elysium,12.91,medium,0,0,0.07637231503579953
Caelum-Dawn,351,0.25574,0,Caelum,Dawn,25.57,high,1,0,0.06666666666666667
Aegis-Boreas,272,0.11869,0,Aegis,Boreas,11.87,medium,0,0,0.115
Boreas-Fenix,191,0.04726,0,Boreas,Fenix,4.73,very_low,0,0,0.10353535353535354
Aegis-Elysium,189,0.11729,0,Aegis,Elysium,11.73,medium,0,0,0.06801007556675064
Aegis-Elysium,23,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Dawn-Elysium,307,0.083,0,Dawn,Elysium,8.3,low,0,0,0.07637231503579953
Boreas-Dawn,329,0.1085,0,Boreas,Dawn,10.85,medium,0,0,0.0761904761904762
Boreas-Dawn,210,0.1049,0,Boreas,Dawn,10.49,medium,0,0,0.0761904761904762
Boreas-Fenix,254,0.35293,0,Boreas,Fenix,35.29,very_high,1,0,0.10353535353535354
Caelum-Elysium,266,0.03478,0,Caelum,Elysium,3.48,very_low,0,0,0.08208955223880597
Dawn-Elysium,267,0.01452,0,Dawn,Elysium,1.45,very_low,0,0,0.07637231503579953
Caelum-Dawn,214,0.06184,0,Caelum,Dawn,6.18,low,0,0,0.06666666666666667
