link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,relative_traffic,jammed_int
Dawn-Fenix,151,0.03632,False,Dawn,Fenix,3.63,very_low,0,0.4353,0
Elysium-Fenix,151,0.0189,False,Elysium,Fenix,1.89,very_low,0,0.2265,0
Aegis-Boreas,152,0.27011,True,Aegis,Boreas,27.01,high,1,3.2374,1
Aegis-Dawn,152,0.08743,False,Aegis,Dawn,8.74,low,0,1.0479,0
Aegis-Elysium,152,0.06159,False,Aegis,Elysium,6.16,low,0,0.7382,0
Boreas-Dawn,152,0.36666,True,Boreas,Dawn,36.67,very_high,1,4.3947,1
Boreas-Elysium,152,0.0834330688935281,False,Boreas,Elysium,8.34,low,0,1.0,0
Boreas-Fenix,152,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,152,0.05121,False,Caelum,Dawn,5.12,low,0,0.6138,0
Caelum-Elysium,152,0.0361,False,Caelum,Elysium,3.61,very_low,0,0.4327,0
Caelum-Fenix,152,0.08344,False,Caelum,Fenix,8.34,low,0,1.0001,0
Dawn-Elysium,152,0.01026,False,Dawn,Elysium,1.03,very_low,0,0.123,0
Dawn-Fenix,152,0.0031,False,Dawn,Fenix,0.31,very_low,0,0.0372,0
Elysium-Fenix,152,0.00873,False,Elysium,Fenix,0.87,very_low,0,0.1046,0
Aegis-Boreas,153,0.01361,False,Aegis,Boreas,1.36,very_low,0,0.1631,0
Aegis-Dawn,153,0.0872,False,Aegis,Dawn,8.72,low,0,1.0451,0
Aegis-Elysium,153,0.08141,False,Aegis,Elysium,8.14,low,0,0.9758,0
Boreas-Dawn,153,0.00412,False,Boreas,Dawn,0.41,very_low,0,0.0494,0
Boreas-Elysium,153,0.10267,False,Boreas,Elysium,10.27,medium,0,1.2306,0
Boreas-Fenix,153,0.18791,False,Boreas,Fenix,18.79,medium,0,2.2522,0
Caelum-Dawn,153,0.09632,False,Caelum,Dawn,9.63,low,0,1.1545,0
Caelum-Elysium,153,0.00347,False,Caelum,Elysium,0.35,very_low,0,0.0416,0
Caelum-Fenix,153,0.10811,False,Caelum,Fenix,10.81,medium,0,1.2958,0
Dawn-Elysium,153,0.05534,False,Dawn,Elysium,5.53,low,0,0.6633,0
Dawn-Fenix,153,0.24569,True,Dawn,Fenix,24.57,high,1,2.9448,1
Elysium-Fenix,153,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,154,0.17509,True,Aegis,Boreas,17.51,medium,0,2.0986,1
Aegis-Dawn,154,0.07679,False,Aegis,Dawn,7.68,low,0,0.9204,0
Aegis-Elysium,154,0.1455,False,Aegis,Elysium,14.55,medium,0,1.7439,0
Boreas-Dawn,154,0.07293,False,Boreas,Dawn,7.29,low,0,0.8741,0
Boreas-Elysium,154,0.05504,False,Boreas,Elysium,5.5,low,0,0.6597,0
Boreas-Fenix,154,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,154,0.05512,False,Caelum,Dawn,5.51,low,0,0.6606,0
Caelum-Elysium,154,0.03692,False,Caelum,Elysium,3.69,very_low,0,0.4425,0
Caelum-Fenix,154,0.08223,True,Caelum,Fenix,8.22,low,0,0.9856,1
Dawn-Elysium,154,0.01129,False,Dawn,Elysium,1.13,very_low,0,0.1353,0
Dawn-Fenix,154,0.19963,False,Dawn,Fenix,19.96,medium,0,2.3927,0
Elysium-Fenix,154,0.07534,False,Elysium,Fenix,7.53,low,0,0.903,0
Aegis-Boreas,155,0.1905,False,Aegis,Boreas,19.05,medium,0,2.2833,0
Aegis-Dawn,155,0.02252,False,Aegis,Dawn,2.25,very_low,0,0.2699,0
Aegis-Elysium,155,0.0106,False,Aegis,Elysium,1.06,very_low,0,0.127,0
Boreas-Dawn,155,0.00302,False,Boreas,Dawn,0.3,very_low,0,0.0362,0
Boreas-Elysium,155,0.06202,False,Boreas,Elysium,6.2,low,0,0.7434,0
Boreas-Fenix,155,0.04783,False,Boreas,Fenix,4.78,very_low,0,0.5733,0
Caelum-Dawn,155,0.16674,False,Caelum,Dawn,16.67,medium,0,1.9985,0
Caelum-Elysium,155,0.24247,False,Caelum,Elysium,24.25,high,1,2.9062,0
Caelum-Fenix,155,0.00283,False,Caelum,Fenix,0.28,very_low,0,0.0339,0
Dawn-Elysium,155,0.19107,False,Dawn,Elysium,19.11,medium,0,2.2901,0
Dawn-Fenix,155,0.04246,False,Dawn,Fenix,4.25,very_low,0,0.5089,0
Elysium-Fenix,155,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,156,0.07142,False,Aegis,Boreas,7.14,low,0,0.856,0
Aegis-Dawn,156,0.01707,True,Aegis,Dawn,1.71,very_low,0,0.2046,1
Aegis-Elysium,156,0.18764,False,Aegis,Elysium,18.76,medium,0,2.249,0
Boreas-Dawn,156,0.0834330688935281,False,Boreas,Dawn,8.34,low,0,1.0,0
Boreas-Elysium,156,0.15778,False,Boreas,Elysium,15.78,medium,0,1.8911,0
Boreas-Fenix,156,0.00885,False,Boreas,Fenix,0.88,very_low,0,0.1061,0
Caelum-Dawn,156,0.16824,False,Caelum,Dawn,16.82,medium,0,2.0165,0
Caelum-Elysium,156,0.13173,False,Caelum,Elysium,13.17,medium,0,1.5789,0
Caelum-Fenix,156,0.04487,False,Caelum,Fenix,4.49,very_low,0,0.5378,0
Dawn-Elysium,156,0.13246,False,Dawn,Elysium,13.25,medium,0,1.5876,0
Dawn-Fenix,156,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,156,0.01394,False,Elysium,Fenix,1.39,very_low,0,0.1671,0
Aegis-Boreas,157,0.03559,False,Aegis,Boreas,3.56,very_low,0,0.4266,0
Aegis-Dawn,157,0.05508,False,Aegis,Dawn,5.51,low,0,0.6602,0
Aegis-Elysium,157,0.01168,False,Aegis,Elysium,1.17,very_low,0,0.14,0
Boreas-Dawn,157,0.14017,False,Boreas,Dawn,14.02,medium,0,1.68,0
Boreas-Elysium,157,0.07788,False,Boreas,Elysium,7.79,low,0,0.9334,0
Boreas-Fenix,157,0.02525,False,Boreas,Fenix,2.53,very_low,0,0.3026,0
Caelum-Dawn,157,0.03388,False,Caelum,Dawn,3.39,very_low,0,0.4061,0
Caelum-Elysium,157,0.00432,False,Caelum,Elysium,0.43,very_low,0,0.0518,0
Caelum-Fenix,157,0.33798,False,Caelum,Fenix,33.8,high,1,4.0509,0
Dawn-Elysium,157,0.02856,False,Dawn,Elysium,2.86,very_low,0,0.3423,0
Dawn-Fenix,157,0.10275,False,Dawn,Fenix,10.27,medium,0,1.2315,0
Elysium-Fenix,157,0.14687,False,Elysium,Fenix,14.69,medium,0,1.7603,0
Aegis-Boreas,158,0.05254,False,Aegis,Boreas,5.25,low,0,0.6297,0
Aegis-Dawn,158,0.10213,True,Aegis,Dawn,10.21,medium,0,1.2241,1
Aegis-Elysium,158,0.01871,False,Aegis,Elysium,1.87,very_low,0,0.2243,0
Boreas-Dawn,158,0.06292,False,Boreas,Dawn,6.29,low,0,0.7541,0
Boreas-Elysium,158,0.09106,True,Boreas,Elysium,9.11,low,0,1.0914,1
Boreas-Fenix,158,0.00451,False,Boreas,Fenix,0.45,very_low,0,0.0541,0
Caelum-Dawn,158,0.01042,False,Caelum,Dawn,1.04,very_low,0,0.1249,0
Caelum-Elysium,158,0.0834330688935281,False,Caelum,Elysium,8.34,low,0,1.0,0
Caelum-Fenix,158,0.01977,False,Caelum,Fenix,1.98,very_low,0,0.237,0
Dawn-Elysium,158,0.02703,False,Dawn,Elysium,2.7,very_low,0,0.324,0
Dawn-Fenix,158,0.09359,False,Dawn,Fenix,9.36,low,0,1.1217,0
Elysium-Fenix,158,0.18553,False,Elysium,Fenix,18.55,medium,0,2.2237,0
Aegis-Boreas,159,0.1832,False,Aegis,Boreas,18.32,medium,0,2.1958,0
Aegis-Dawn,159,0.06252,False,Aegis,Dawn,6.25,low,0,0.7493,0
Aegis-Elysium,159,0.04303,False,Aegis,Elysium,4.3,very_low,0,0.5157,0
Boreas-Dawn,159,0.00244,False,Boreas,Dawn,0.24,very_low,0,0.0292,0
Boreas-Elysium,159,0.1442,False,Boreas,Elysium,14.42,medium,0,1.7283,0
Boreas-Fenix,159,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,159,0.20764,False,Caelum,Dawn,20.76,high,1,2.4887,0
Caelum-Elysium,159,0.00162,False,Caelum,Elysium,0.16,very_low,0,0.0194,0
Caelum-Fenix,159,0.07303,False,Caelum,Fenix,7.3,low,0,0.8753,0
Dawn-Elysium,159,0.05006,True,Dawn,Elysium,5.01,low,0,0.6,1
Dawn-Fenix,159,0.18629,False,Dawn,Fenix,18.63,medium,0,2.2328,0
Elysium-Fenix,159,0.04307,False,Elysium,Fenix,4.31,very_low,0,0.5162,0
Aegis-Boreas,160,0.0187,False,Aegis,Boreas,1.87,very_low,0,0.2241,0
Aegis-Dawn,160,0.5037,False,Aegis,Dawn,50.37,very_high,1,6.0372,0
Aegis-Elysium,160,0.11753,False,Aegis,Elysium,11.75,medium,0,1.4087,0
Boreas-Dawn,160,0.00422,False,Boreas,Dawn,0.42,very_low,0,0.0506,0
Boreas-Elysium,160,0.05177,False,Boreas,Elysium,5.18,low,0,0.6205,0
Boreas-Fenix,160,0.04328,False,Boreas,Fenix,4.33,very_low,0,0.5187,0
Caelum-Dawn,160,0.02645,False,Caelum,Dawn,2.64,very_low,0,0.317,0
Caelum-Elysium,160,0.00899,False,Caelum,Elysium,0.9,very_low,0,0.1078,0
Caelum-Fenix,160,0.00651,False,Caelum,Fenix,0.65,very_low,0,0.078,0
Dawn-Elysium,160,0.10188,False,Dawn,Elysium,10.19,medium,0,1.2211,0
Dawn-Fenix,160,0.11552,False,Dawn,Fenix,11.55,medium,0,1.3846,0
Elysium-Fenix,160,0.00146,False,Elysium,Fenix,0.15,very_low,0,0.0175,0
Aegis-Boreas,161,0.09087,False,Aegis,Boreas,9.09,low,0,1.0891,0
Aegis-Dawn,161,0.05437,False,Aegis,Dawn,5.44,low,0,0.6517,0
Aegis-Elysium,161,0.12336,False,Aegis,Elysium,12.34,medium,0,1.4786,0
Boreas-Dawn,161,0.03622,False,Boreas,Dawn,3.62,very_low,0,0.4341,0
Boreas-Elysium,161,0.13958,False,Boreas,Elysium,13.96,medium,0,1.673,0
Boreas-Fenix,161,0.06875,False,Boreas,Fenix,6.88,low,0,0.824,0
Caelum-Dawn,161,0.08167,False,Caelum,Dawn,8.17,low,0,0.9789,0
Caelum-Elysium,161,0.01138,False,Caelum,Elysium,1.14,very_low,0,0.1364,0
Caelum-Fenix,161,0.02178,False,Caelum,Fenix,2.18,very_low,0,0.261,0
Dawn-Elysium,161,0.07984,False,Dawn,Elysium,7.98,low,0,0.9569,0
Dawn-Fenix,161,0.18986,False,Dawn,Fenix,18.99,medium,0,2.2756,0
Elysium-Fenix,161,0.10231,False,Elysium,Fenix,10.23,medium,0,1.2263,0
Aegis-Boreas,162,0.08593,True,Aegis,Boreas,8.59,low,0,1.0299,1
Aegis-Dawn,162,0.10185,False,Aegis,Dawn,10.18,medium,0,1.2207,0
Aegis-Elysium,162,0.09803,False,Aegis,Elysium,9.8,low,0,1.175,0
Boreas-Dawn,162,0.0154,False,Boreas,Dawn,1.54,very_low,0,0.1846,0
Boreas-Elysium,162,0.0541,False,Boreas,Elysium,5.41,low,0,0.6484,0
Boreas-Fenix,162,0.0623,False,Boreas,Fenix,6.23,low,0,0.7467,0
Caelum-Dawn,162,0.09145,False,Caelum,Dawn,9.14,low,0,1.0961,0
Caelum-Elysium,162,0.1047,False,Caelum,Elysium,10.47,medium,0,1.2549,0
Caelum-Fenix,162,0.01785,False,Caelum,Fenix,1.78,very_low,0,0.2139,0
Dawn-Elysium,162,0.28015,False,Dawn,Elysium,28.02,high,1,3.3578,0
Dawn-Fenix,162,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,162,0.04773,False,Elysium,Fenix,4.77,very_low,0,0.5721,0
Aegis-Boreas,163,0.08018,False,Aegis,Boreas,8.02,low,0,0.961,0
Aegis-Dawn,163,0.00893,False,Aegis,Dawn,0.89,very_low,0,0.107,0
Aegis-Elysium,163,0.0834330688935281,False,Aegis,Elysium,8.34,low,0,1.0,0
Boreas-Dawn,163,0.12124,False,Boreas,Dawn,12.12,medium,0,1.4531,0
Boreas-Elysium,163,0.09526,False,Boreas,Elysium,9.53,low,0,1.1418,0
Boreas-Fenix,163,0.23458,False,Boreas,Fenix,23.46,high,1,2.8116,0
Caelum-Dawn,163,0.25633,False,Caelum,Dawn,25.63,high,1,3.0723,0
Caelum-Elysium,163,0.0834330688935281,False,Caelum,Elysium,8.34,low,0,1.0,0
Caelum-Fenix,163,0.01332,False,Caelum,Fenix,1.33,very_low,0,0.1596,0
Dawn-Elysium,163,0.03916,False,Dawn,Elysium,3.92,very_low,0,0.4694,0
Dawn-Fenix,163,0.08588,False,Dawn,Fenix,8.59,low,0,1.0293,0
Elysium-Fenix,163,0.01671,False,Elysium,Fenix,1.67,very_low,0,0.2003,0
Aegis-Boreas,164,0.02832,False,Aegis,Boreas,2.83,very_low,0,0.3394,0
Aegis-Dawn,164,0.03505,False,Aegis,Dawn,3.5,very_low,0,0.4201,0
Aegis-Elysium,164,0.18945,False,Aegis,Elysium,18.94,medium,0,2.2707,0
Boreas-Dawn,164,0.0834330688935281,False,Boreas,Dawn,8.34,low,0,1.0,0
Boreas-Elysium,164,0.0545,False,Boreas,Elysium,5.45,low,0,0.6532,0
Boreas-Fenix,164,0.03953,False,Boreas,Fenix,3.95,very_low,0,0.4738,0
Caelum-Dawn,164,0.06347,False,Caelum,Dawn,6.35,low,0,0.7607,0
Caelum-Elysium,164,0.17057,False,Caelum,Elysium,17.06,medium,0,2.0444,0
Caelum-Fenix,164,0.07133,False,Caelum,Fenix,7.13,low,0,0.8549,0
Dawn-Elysium,164,0.04462,False,Dawn,Elysium,4.46,very_low,0,0.5348,0
Dawn-Fenix,164,0.08936,False,Dawn,Fenix,8.94,low,0,1.071,0
Elysium-Fenix,164,0.0521,False,Elysium,Fenix,5.21,low,0,0.6245,0
Aegis-Boreas,165,0.11177,True,Aegis,Boreas,11.18,medium,0,1.3396,1
Aegis-Dawn,165,0.0839,False,Aegis,Dawn,8.39,low,0,1.0056,0
Aegis-Elysium,165,0.03559,False,Aegis,Elysium,3.56,very_low,0,0.4266,0
Boreas-Dawn,165,0.06183,False,Boreas,Dawn,6.18,low,0,0.7411,0
Boreas-Elysium,165,0.02612,False,Boreas,Elysium,2.61,very_low,0,0.3131,0
Boreas-Fenix,165,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,165,0.12491,False,Caelum,Dawn,12.49,medium,0,1.4971,0
Caelum-Elysium,165,0.01083,False,Caelum,Elysium,1.08,very_low,0,0.1298,0
Caelum-Fenix,165,0.27322,False,Caelum,Fenix,27.32,high,1,3.2747,0
Dawn-Elysium,165,0.05301,False,Dawn,Elysium,5.3,low,0,0.6354,0
Dawn-Fenix,165,0.0574,False,Dawn,Fenix,5.74,low,0,0.688,0
Elysium-Fenix,165,0.03747,False,Elysium,Fenix,3.75,very_low,0,0.4491,0
Aegis-Boreas,166,0.01474,False,Aegis,Boreas,1.47,very_low,0,0.1767,0
Aegis-Dawn,166,0.0834330688935281,False,Aegis,Dawn,8.34,low,0,1.0,0
Aegis-Elysium,166,0.01877,True,Aegis,Elysium,1.88,very_low,0,0.225,1
Boreas-Dawn,166,0.04694,False,Boreas,Dawn,4.69,very_low,0,0.5626,0
Boreas-Elysium,166,0.26429,False,Boreas,Elysium,26.43,high,1,3.1677,0
Boreas-Fenix,166,0.0965,False,Boreas,Fenix,9.65,low,0,1.1566,0
Caelum-Dawn,166,0.2082,False,Caelum,Dawn,20.82,high,1,2.4954,0
Caelum-Elysium,166,0.00052,False,Caelum,Elysium,0.05,very_low,0,0.0062,0
Caelum-Fenix,166,0.04542,False,Caelum,Fenix,4.54,very_low,0,0.5444,0
Dawn-Elysium,166,0.06164,False,Dawn,Elysium,6.16,low,0,0.7388,0
Dawn-Fenix,166,0.1116,False,Dawn,Fenix,11.16,medium,0,1.3376,0
Elysium-Fenix,166,0.06356,False,Elysium,Fenix,6.36,low,0,0.7618,0
Aegis-Boreas,167,0.0313,False,Aegis,Boreas,3.13,very_low,0,0.3752,0
Aegis-Dawn,167,0.01195,False,Aegis,Dawn,1.2,very_low,0,0.1432,0
Aegis-Elysium,167,0.01964,False,Aegis,Elysium,1.96,very_low,0,0.2354,0
Boreas-Dawn,167,0.0177,True,Boreas,Dawn,1.77,very_low,0,0.2121,1
Boreas-Elysium,167,0.28452,False,Boreas,Elysium,28.45,high,1,3.4102,0
Boreas-Fenix,167,0.03017,False,Boreas,Fenix,3.02,very_low,0,0.3616,0
Caelum-Dawn,167,0.27351,False,Caelum,Dawn,27.35,high,1,3.2782,0
Caelum-Elysium,167,0.07155,False,Caelum,Elysium,7.16,low,0,0.8576,0
Caelum-Fenix,167,0.02619,True,Caelum,Fenix,2.62,very_low,0,0.3139,1
Dawn-Elysium,167,0.07097,True,Dawn,Elysium,7.1,low,0,0.8506,1
Dawn-Fenix,167,0.00843,False,Dawn,Fenix,0.84,very_low,0,0.101,0
Elysium-Fenix,167,0.15408,False,Elysium,Fenix,15.41,medium,0,1.8467,0
Aegis-Boreas,168,0.05446,False,Aegis,Boreas,5.45,low,0,0.6527,0
Aegis-Dawn,168,0.15775,False,Aegis,Dawn,15.78,medium,0,1.8907,0
Aegis-Elysium,168,0.04298,True,Aegis,Elysium,4.3,very_low,0,0.5151,1
Boreas-Dawn,168,0.28977,False,Boreas,Dawn,28.98,high,1,3.4731,0
Boreas-Elysium,168,0.00012,False,Boreas,Elysium,0.01,very_low,0,0.0014,0
Boreas-Fenix,168,0.07199,False,Boreas,Fenix,7.2,low,0,0.8628,0
Caelum-Dawn,168,0.02331,False,Caelum,Dawn,2.33,very_low,0,0.2794,0
Caelum-Elysium,168,0.0834330688935281,True,Caelum,Elysium,8.34,low,0,1.0,1
Caelum-Fenix,168,0.00697,False,Caelum,Fenix,0.7,very_low,0,0.0835,0
Dawn-Elysium,168,0.06237,False,Dawn,Elysium,6.24,low,0,0.7475,0
Dawn-Fenix,168,0.08578,False,Dawn,Fenix,8.58,low,0,1.0281,0
Elysium-Fenix,168,0.05411,False,Elysium,Fenix,5.41,low,0,0.6485,0
Aegis-Boreas,169,0.02306,True,Aegis,Boreas,2.31,very_low,0,0.2764,1
Aegis-Dawn,169,0.20769,False,Aegis,Dawn,20.77,high,1,2.4893,0
Aegis-Elysium,169,0.05995,False,Aegis,Elysium,6.0,low,0,0.7185,0
Boreas-Dawn,169,0.01936,False,Boreas,Dawn,1.94,very_low,0,0.232,0
Boreas-Elysium,169,0.00551,False,Boreas,Elysium,0.55,very_low,0,0.066,0
Boreas-Fenix,169,0.16188,True,Boreas,Fenix,16.19,medium,0,1.9402,1
Caelum-Dawn,169,0.02486,False,Caelum,Dawn,2.49,very_low,0,0.298,0
Caelum-Elysium,169,0.11272,False,Caelum,Elysium,11.27,medium,0,1.351,0
Caelum-Fenix,169,0.13555,False,Caelum,Fenix,13.56,medium,0,1.6247,0
Dawn-Elysium,169,0.07667,False,Dawn,Elysium,7.67,low,0,0.9189,0
Dawn-Fenix,169,0.08542,False,Dawn,Fenix,8.54,low,0,1.0238,0
Elysium-Fenix,169,0.08732,False,Elysium,Fenix,8.73,low,0,1.0466,0
Aegis-Boreas,170,0.01287,False,Aegis,Boreas,1.29,very_low,0,0.1543,0
Aegis-Dawn,170,0.09474,False,Aegis,Dawn,9.47,low,0,1.1355,0
Aegis-Elysium,170,0.07199,False,Aegis,Elysium,7.2,low,0,0.8628,0
Boreas-Dawn,170,0.07387,False,Boreas,Dawn,7.39,low,0,0.8854,0
Boreas-Elysium,170,0.11814,False,Boreas,Elysium,11.81,medium,0,1.416,0
Boreas-Fenix,170,0.02793,True,Boreas,Fenix,2.79,very_low,0,0.3348,1
Caelum-Dawn,170,0.3348,False,Caelum,Dawn,33.48,high,1,4.0128,0
Caelum-Elysium,170,0.06511,False,Caelum,Elysium,6.51,low,0,0.7804,0
Caelum-Fenix,170,0.00021,False,Caelum,Fenix,0.02,very_low,0,0.0025,0
Dawn-Elysium,170,0.01046,False,Dawn,Elysium,1.05,very_low,0,0.1254,0
Dawn-Fenix,170,0.00085,False,Dawn,Fenix,0.08,very_low,0,0.0102,0
Elysium-Fenix,170,0.18903,False,Elysium,Fenix,18.9,medium,0,2.2656,0
Aegis-Boreas,171,0.12505,False,Aegis,Boreas,12.5,medium,0,1.4988,0
Aegis-Dawn,171,0.42333,False,Aegis,Dawn,42.33,very_high,1,5.0739,0
Aegis-Elysium,171,0.01878,False,Aegis,Elysium,1.88,very_low,0,0.2251,0
Boreas-Dawn,171,0.12772,False,Boreas,Dawn,12.77,medium,0,1.5308,0
Boreas-Elysium,171,0.03332,False,Boreas,Elysium,3.33,very_low,0,0.3994,0
Boreas-Fenix,171,0.04075,False,Boreas,Fenix,4.08,very_low,0,0.4884,0
Caelum-Dawn,171,0.00194,False,Caelum,Dawn,0.19,very_low,0,0.0233,0
Caelum-Elysium,171,0.00828,False,Caelum,Elysium,0.83,very_low,0,0.0992,0
Caelum-Fenix,171,0.0834330688935281,False,Caelum,Fenix,8.34,low,0,1.0,0
Dawn-Elysium,171,0.03256,False,Dawn,Elysium,3.26,very_low,0,0.3903,0
Dawn-Fenix,171,0.02634,False,Dawn,Fenix,2.63,very_low,0,0.3157,0
Elysium-Fenix,171,0.09098,False,Elysium,Fenix,9.1,low,0,1.0905,0
Aegis-Boreas,172,0.01028,False,Aegis,Boreas,1.03,very_low,0,0.1232,0
Aegis-Dawn,172,0.03164,False,Aegis,Dawn,3.16,very_low,0,0.3792,0
Aegis-Elysium,172,0.00487,False,Aegis,Elysium,0.49,very_low,0,0.0584,0
Boreas-Dawn,172,0.0068,False,Boreas,Dawn,0.68,very_low,0,0.0815,0
Boreas-Elysium,172,0.01189,False,Boreas,Elysium,1.19,very_low,0,0.1425,0
Boreas-Fenix,172,0.08707,False,Boreas,Fenix,8.71,low,0,1.0436,0
Caelum-Dawn,172,0.03176,False,Caelum,Dawn,3.18,very_low,0,0.3807,0
Caelum-Elysium,172,0.04246,False,Caelum,Elysium,4.25,very_low,0,0.5089,0
Caelum-Fenix,172,0.1248,False,Caelum,Fenix,12.48,medium,0,1.4958,0
Dawn-Elysium,172,0.31832,False,Dawn,Elysium,31.83,high,1,3.8153,0
Dawn-Fenix,172,0.12597,False,Dawn,Fenix,12.6,medium,0,1.5098,0
Elysium-Fenix,172,0.20415,False,Elysium,Fenix,20.42,high,1,2.4469,0
Aegis-Boreas,173,0.12389,False,Aegis,Boreas,12.39,medium,0,1.4849,0
Aegis-Dawn,173,0.08109,False,Aegis,Dawn,8.11,low,0,0.9719,0
Aegis-Elysium,173,0.13799,False,Aegis,Elysium,13.8,medium,0,1.6539,0
Boreas-Dawn,173,0.01934,False,Boreas,Dawn,1.93,very_low,0,0.2318,0
Boreas-Elysium,173,0.02965,False,Boreas,Elysium,2.96,very_low,0,0.3554,0
Boreas-Fenix,173,0.0063,False,Boreas,Fenix,0.63,very_low,0,0.0755,0
Caelum-Dawn,173,0.13669,False,Caelum,Dawn,13.67,medium,0,1.6383,0
Caelum-Elysium,173,0.13601,True,Caelum,Elysium,13.6,medium,0,1.6302,1
Caelum-Fenix,173,0.12902,False,Caelum,Fenix,12.9,medium,0,1.5464,0
Dawn-Elysium,173,0.01396,True,Dawn,Elysium,1.4,very_low,0,0.1673,1
Dawn-Fenix,173,0.15607,False,Dawn,Fenix,15.61,medium,0,1.8706,0
Elysium-Fenix,173,0.02999,False,Elysium,Fenix,3.0,very_low,0,0.3594,0
Aegis-Boreas,174,0.03365,False,Aegis,Boreas,3.36,very_low,0,0.4033,0
Aegis-Dawn,174,0.01931,False,Aegis,Dawn,1.93,very_low,0,0.2314,0
Aegis-Elysium,174,0.20834,False,Aegis,Elysium,20.83,high,1,2.4971,0
Boreas-Dawn,174,0.00967,False,Boreas,Dawn,0.97,very_low,0,0.1159,0
Boreas-Elysium,174,0.01628,False,Boreas,Elysium,1.63,very_low,0,0.1951,0
Boreas-Fenix,174,0.11191,False,Boreas,Fenix,11.19,medium,0,1.3413,0
Caelum-Dawn,174,0.16045,False,Caelum,Dawn,16.05,medium,0,1.9231,0
Caelum-Elysium,174,0.20921,False,Caelum,Elysium,20.92,high,1,2.5075,0
Caelum-Fenix,174,0.06352,False,Caelum,Fenix,6.35,low,0,0.7613,0
Dawn-Elysium,174,0.00196,False,Dawn,Elysium,0.2,very_low,0,0.0235,0
Dawn-Fenix,174,0.05348,False,Dawn,Fenix,5.35,low,0,0.641,0
Elysium-Fenix,174,0.11222,False,Elysium,Fenix,11.22,medium,0,1.345,0
Aegis-Boreas,175,0.10837,False,Aegis,Boreas,10.84,medium,0,1.2989,0
Aegis-Dawn,175,0.15683,False,Aegis,Dawn,15.68,medium,0,1.8797,0
Aegis-Elysium,175,0.01073,False,Aegis,Elysium,1.07,very_low,0,0.1286,0
Boreas-Dawn,175,0.03671,False,Boreas,Dawn,3.67,very_low,0,0.44,0
Boreas-Elysium,175,0.03929,False,Boreas,Elysium,3.93,very_low,0,0.4709,0
Boreas-Fenix,175,0.15771,False,Boreas,Fenix,15.77,medium,0,1.8903,0
Caelum-Dawn,175,0.00352,False,Caelum,Dawn,0.35,very_low,0,0.0422,0
Caelum-Elysium,175,0.01696,False,Caelum,Elysium,1.7,very_low,0,0.2033,0
Caelum-Fenix,175,0.08483,False,Caelum,Fenix,8.48,low,0,1.0167,0
Dawn-Elysium,175,0.16814,False,Dawn,Elysium,16.81,medium,0,2.0153,0
Dawn-Fenix,175,0.00555,False,Dawn,Fenix,0.56,very_low,0,0.0665,0
Elysium-Fenix,175,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,176,0.01707,False,Aegis,Boreas,1.71,very_low,0,0.2046,0
Aegis-Dawn,176,0.01605,False,Aegis,Dawn,1.6,very_low,0,0.1924,0
Aegis-Elysium,176,0.05874,False,Aegis,Elysium,5.87,low,0,0.704,0
Boreas-Dawn,176,0.13595,False,Boreas,Dawn,13.6,medium,0,1.6294,0
Boreas-Elysium,176,0.05444,False,Boreas,Elysium,5.44,low,0,0.6525,0
Boreas-Fenix,176,0.0708,False,Boreas,Fenix,7.08,low,0,0.8486,0
Caelum-Dawn,176,0.11209,False,Caelum,Dawn,11.21,medium,0,1.3435,0
Caelum-Elysium,176,0.04485,False,Caelum,Elysium,4.49,very_low,0,0.5376,0
Caelum-Fenix,176,0.17647,False,Caelum,Fenix,17.65,medium,0,2.1151,0
Dawn-Elysium,176,0.00605,True,Dawn,Elysium,0.6,very_low,0,0.0725,1
Dawn-Fenix,176,0.22549,False,Dawn,Fenix,22.55,high,1,2.7026,0
Elysium-Fenix,176,0.08198,False,Elysium,Fenix,8.2,low,0,0.9826,0
Aegis-Boreas,177,0.04627,True,Aegis,Boreas,4.63,very_low,0,0.5546,1
Aegis-Dawn,177,0.00754,False,Aegis,Dawn,0.75,very_low,0,0.0904,0
Aegis-Elysium,177,0.05546,False,Aegis,Elysium,5.55,low,0,0.6647,0
Boreas-Dawn,177,0.0834330688935281,False,Boreas,Dawn,8.34,low,0,1.0,0
Boreas-Elysium,177,0.19848,False,Boreas,Elysium,19.85,medium,0,2.3789,0
Boreas-Fenix,177,0.27781,False,Boreas,Fenix,27.78,high,1,3.3297,0
